V1	V2	V3	V4	V5	we
FAM230B	FAM230B	   642633.1	   642633.4	0.760221410	1.82646e-05
FAM230C	FAM230C	    26080.1	    26080.4	0.760221410	1.82646e-05
GGT2	GGT2	   728441.1	   728441.4	0.760221410	1.82646e-05
GGT3P	GGT3P	     2679.1	     2679.4	0.760221410	1.82646e-05
GGTLC3	GGTLC3	   728226.1	   728226.4	0.760221410	1.82646e-05
GNB1L	GNB1L	    54584.1	    54584.4	0.760221410	1.82646e-05
GSC2	GSC2	     2928.1	     2928.4	0.760221410	1.82646e-05
HIC2	HIC2	    23119.1	    23119.4	0.760221410	1.82646e-05
HIRA	HIRA	     7290.1	     7290.4	0.760221410	1.82646e-05
KLHL22	KLHL22	    84861.1	    84861.4	0.760221410	1.82646e-05
LZTR1	LZTR1	     8216.1	     8216.4	0.760221410	1.82646e-05
MED15	MED15	    51586.1	    51586.4	0.760221410	1.82646e-05
MIR1286	MIR1286	100302118.1	100302118.4	0.760221410	1.82646e-05
MIR185	MIR185	   406961.1	   406961.4	0.760221410	1.82646e-05
MIR649	MIR649	   693234.1	   693234.4	0.760221410	1.82646e-05
MRPL40	MRPL40	    64976.1	    64976.4	0.760221410	1.82646e-05
P2RX6P	P2RX6P	   440799.1	   440799.4	0.760221410	1.82646e-05
P2RX6	P2RX6	     9127.1	     9127.4	0.760221410	1.82646e-05
PI4KAP1	PI4KAP1	   728233.1	   728233.4	0.760221410	1.82646e-05
PI4KAP2	PI4KAP2	   375133.1	   375133.4	0.760221410	1.82646e-05
PI4KA	PI4KA	     5297.1	     5297.4	0.760221410	1.82646e-05
POM121L4P	POM121L4P	   266697.1	   266697.4	0.760221410	1.82646e-05
PPIL2	PPIL2	    23759.1	    23759.4	0.760221410	1.82646e-05
PRODH	PRODH	     5625.1	     5625.4	0.760221410	1.82646e-05
RANBP1	RANBP1	     5902.1	     5902.4	0.760221410	1.82646e-05
RIMBP3B	RIMBP3B	   440804.1	   440804.4	0.760221410	1.82646e-05
RIMBP3C	RIMBP3C	   150221.1	   150221.4	0.760221410	1.82646e-05
RIMBP3	RIMBP3	    85376.1	    85376.4	0.760221410	1.82646e-05
RTN4R	RTN4R	    65078.1	    65078.4	0.760221410	1.82646e-05
SCARF2	SCARF2	    91179.1	    91179.4	0.760221410	1.82646e-05
SDF2L1	SDF2L1	    23753.1	    23753.4	0.760221410	1.82646e-05
SERPIND1	SERPIND1	     3053.1	     3053.4	0.760221410	1.82646e-05
SLC25A1	SLC25A1	     6576.1	     6576.4	0.760221410	1.82646e-05
SLC7A4	SLC7A4	     6545.1	     6545.4	0.760221410	1.82646e-05
SMPD4P1	SMPD4P1	   645280.1	   645280.4	0.760221410	1.82646e-05
SNAP29	SNAP29	     9342.1	     9342.4	0.760221410	1.82646e-05
TANGO2	TANGO2	   128989.1	   128989.4	0.760221410	1.82646e-05
TBX1	TBX1	     6899.1	     6899.4	0.760221410	1.82646e-05
THAP7	THAP7	    80764.1	    80764.4	0.760221410	1.82646e-05
TMEM191A	TMEM191A	    84222.1	    84222.4	0.760221410	1.82646e-05
TMEM191C	TMEM191C	   645426.1	   645426.4	0.760221410	1.82646e-05
TRMT2A	TRMT2A	    27037.1	    27037.4	0.760221410	1.82646e-05
TUBA3FP	TUBA3FP	   113691.1	   113691.4	0.760221410	1.82646e-05
TXNRD2	TXNRD2	    10587.1	    10587.4	0.760221410	1.82646e-05
UBE2L3	UBE2L3	     7332.1	     7332.4	0.760221410	1.82646e-05
USP18	USP18	    11274.1	    11274.4	0.760221410	1.82646e-05
USP41	USP41	   373856.1	   373856.4	0.760221410	1.82646e-05
YDJC	YDJC	   150223.1	   150223.4	0.760221410	1.82646e-05
YPEL1	YPEL1	    29799.1	    29799.4	0.760221410	1.82646e-05
ZDHHC8	ZDHHC8	    29801.1	    29801.4	0.760221410	1.82646e-05
ZNF74	ZNF74	     7625.1	     7625.4	0.760221410	1.82646e-05
MAPK1	MAPK1	     5594.1	     5594.4	0.760221410	1.82646e-05
RNA5SP493	RNA5SP493	100873735.1	100873735.4	0.760221410	1.82646e-05
TNRC6B	TNRC6B	    23112.1	    23112.4	0.760221410	1.82646e-05
ADSL	ADSL	      158.1	      158.4	0.760221410	1.82646e-05
SGSM3	SGSM3	    27352.1	    27352.4	0.760221410	1.82646e-05
KAT6A	KAT6A	     7994.1	     7994.4	0.772606148	1.82646e-05
AGAP6	AGAP6	   414189.1	   414189.4	0.773021863	1.82646e-05
ASAH2	ASAH2	    56624.1	    56624.4	0.773021863	1.82646e-05
LINC00843	LINC00843	102902672.1	102902672.4	0.773021863	1.82646e-05
SGMS1	SGMS1	   259230.1	   259230.4	0.773021863	1.82646e-05
TIMM23	TIMM23	100287932.1	100287932.4	0.773021863	1.82646e-05
CSTF2T	CSTF2T	    23283.1	    23283.4	0.773021863	1.82646e-05
TYR	TYR	     7299.1	     7299.4	0.773021863	1.82646e-05
FGFR1OP2	FGFR1OP2	    26127.1	    26127.4	0.773021863	1.82646e-05
TM7SF3	TM7SF3	    51768.1	    51768.4	0.773021863	1.82646e-05
MED21	MED21	     9412.1	     9412.4	0.773021863	1.82646e-05
C12orf71	C12orf71	   728858.1	   728858.4	0.773021863	1.82646e-05
GRIP1	GRIP1	    23426.1	    23426.4	0.773021863	1.82646e-05
PAWR	PAWR	     5074.1	     5074.4	0.773021863	1.82646e-05
LINC00349	LINC00349	100874135.1	100874135.4	0.773021863	1.82646e-05
LINC00387	LINC00387	100874152.1	100874152.4	0.773021863	1.82646e-05
LINC00388	LINC00388	100874153.1	100874153.4	0.773021863	1.82646e-05
PHF2P2	PHF2P2	100873793.1	100873793.4	0.773021863	1.82646e-05
LINC00442	LINC00442	   348021.1	   348021.4	0.773021863	1.82646e-05
TUBA3C	TUBA3C	     7278.1	     7278.4	0.773021863	1.82646e-05
ZMYM2	ZMYM2	     7750.1	     7750.4	0.773021863	1.82646e-05
GJA3	GJA3	     2700.1	     2700.4	0.773021863	1.82646e-05
LINC00556	LINC00556	100861551.1	100861551.4	0.773021863	1.82646e-05
GJB2	GJB2	     2706.1	     2706.4	0.773021863	1.82646e-05
CRYL1	CRYL1	    51084.1	    51084.4	0.773021863	1.82646e-05
GJB6	GJB6	    10804.1	    10804.4	0.773021863	1.82646e-05
MIR4499	MIR4499	100616304.1	100616304.4	0.773021863	1.82646e-05
ESRRAP2	ESRRAP2	   144832.1	   144832.4	0.773021863	1.82646e-05
MIPEPP3	MIPEPP3	   650794.1	   650794.4	0.773021863	1.82646e-05
RNA5SP25	RNA5SP25	100873357.1	100873357.4	0.773021863	1.82646e-05
ZDHHC20	ZDHHC20	   253832.1	   253832.4	0.773021863	1.82646e-05
MICU2	MICU2	   221154.1	   221154.4	0.773021863	1.82646e-05
FGF9	FGF9	     2254.1	     2254.4	0.773021863	1.82646e-05
LINC00424	LINC00424	100874182.1	100874182.4	0.773021863	1.82646e-05
LINC00621	LINC00621	100996930.1	100996930.4	0.773021863	1.82646e-05
LINC00362	LINC00362	100874144.1	100874144.4	0.773021863	1.82646e-05
SGCG	SGCG	     6445.1	     6445.4	0.773021863	1.82646e-05
SACS	SACS	    26278.1	    26278.4	0.773021863	1.82646e-05
LINC00327	LINC00327	100506697.1	100506697.4	0.773021863	1.82646e-05
LINC00352	LINC00352	100874138.1	100874138.4	0.773021863	1.82646e-05
C1QTNF9	C1QTNF9	   338872.1	   338872.4	0.773021863	1.82646e-05
LINC00566	LINC00566	100861547.1	100861547.4	0.773021863	1.82646e-05
PARP4	PARP4	      143.1	      143.4	0.773021863	1.82646e-05
TPTE2P6	TPTE2P6	   374491.1	   374491.4	0.773021863	1.82646e-05
ATP12A	ATP12A	      479.1	      479.4	0.773021863	1.82646e-05
RNF17	RNF17	    56163.1	    56163.4	0.773021863	1.82646e-05
CENPJ	CENPJ	    55835.1	    55835.4	0.773021863	1.82646e-05
TPTE2P1	TPTE2P1	   646405.1	   646405.4	0.773021863	1.82646e-05
PABPC3	PABPC3	     5042.1	     5042.4	0.773021863	1.82646e-05
AMER2	AMER2	   219287.1	   219287.4	0.773021863	1.82646e-05
MTMR6	MTMR6	     9107.1	     9107.4	0.773021863	1.82646e-05
ATP8A2	ATP8A2	    51761.1	    51761.4	0.773021863	1.82646e-05
SHISA2	SHISA2	   387914.1	   387914.4	0.773021863	1.82646e-05
RNF6	RNF6	     6049.1	     6049.4	0.773021863	1.82646e-05
CDK8	CDK8	     1024.1	     1024.4	0.773021863	1.82646e-05
WASF3	WASF3	    10810.1	    10810.4	0.773021863	1.82646e-05
RXFP2	RXFP2	   122042.1	   122042.4	0.773021863	1.82646e-05
EEF1DP3	EEF1DP3	   196549.1	   196549.4	0.773021863	1.82646e-05
FRY	FRY	    10129.1	    10129.4	0.773021863	1.82646e-05
ZAR1L	ZAR1L	   646799.1	   646799.4	0.773021863	1.82646e-05
BRCA2	BRCA2	      675.1	      675.4	0.773021863	1.82646e-05
N4BP2L1	N4BP2L1	    90634.1	    90634.4	0.773021863	1.82646e-05
N4BP2L2	N4BP2L2	    10443.1	    10443.4	0.773021863	1.82646e-05
PDS5B	PDS5B	    23047.1	    23047.4	0.773021863	1.82646e-05
RNY1P4	RNY1P4	100873804.1	100873804.4	0.773021863	1.82646e-05
LINC00423	LINC00423	100874167.1	100874167.4	0.773021863	1.82646e-05
STARD13	STARD13	    90627.1	    90627.4	0.773021863	1.82646e-05
RFC3	RFC3	     5983.1	     5983.4	0.773021863	1.82646e-05
CHEK2P2	CHEK2P2	   646096.1	   646096.4	0.773021863	1.82646e-05
CYFIP1	CYFIP1	    23191.1	    23191.4	0.773021863	1.82646e-05
GOLGA6L1	GOLGA6L1	   283767.1	   283767.4	0.773021863	1.82646e-05
GOLGA6L2	GOLGA6L2	   283685.1	   283685.4	0.773021863	1.82646e-05
GOLGA6L6	GOLGA6L6	   727832.1	   727832.4	0.773021863	1.82646e-05
GOLGA8DP	GOLGA8DP	100132979.1	100132979.4	0.773021863	1.82646e-05
GOLGA8EP	GOLGA8EP	   390535.1	   390535.4	0.773021863	1.82646e-05
GOLGA8S	GOLGA8S	   653061.1	   653061.4	0.773021863	1.82646e-05
HERC2P2	HERC2P2	   400322.1	   400322.4	0.773021863	1.82646e-05
HERC2P3	HERC2P3	   283755.1	   283755.4	0.773021863	1.82646e-05
MIR1268A	MIR1268A	100302233.1	100302233.4	0.773021863	1.82646e-05
NBEAP1	NBEAP1	      606.1	      606.4	0.773021863	1.82646e-05
NIPA1	NIPA1	   123606.1	   123606.4	0.773021863	1.82646e-05
NIPA2	NIPA2	    81614.1	    81614.4	0.773021863	1.82646e-05
TUBGCP5	TUBGCP5	   114791.1	   114791.4	0.773021863	1.82646e-05
WHAMMP3	WHAMMP3	   339005.1	   339005.4	0.773021863	1.82646e-05
GABRB3	GABRB3	     2562.1	     2562.4	0.773021863	1.82646e-05
GABRA5	GABRA5	     2558.1	     2558.4	0.773021863	1.82646e-05
GABRG3	GABRG3	     2567.1	     2567.4	0.773021863	1.82646e-05
AVEN	AVEN	    57099.1	    57099.4	0.773021863	1.82646e-05
CHRM5	CHRM5	     1133.1	     1133.4	0.773021863	1.82646e-05
EMC7	EMC7	    56851.1	    56851.4	0.773021863	1.82646e-05
PGBD4	PGBD4	   161779.1	   161779.4	0.773021863	1.82646e-05
KATNBL1	KATNBL1	    79768.1	    79768.4	0.773021863	1.82646e-05
EMC4	EMC4	    51234.1	    51234.4	0.773021863	1.82646e-05
SLC12A6	SLC12A6	     9990.1	     9990.4	0.773021863	1.82646e-05
NOP10	NOP10	    55505.1	    55505.4	0.773021863	1.82646e-05
NUTM1	NUTM1	   256646.1	   256646.4	0.773021863	1.82646e-05
LPCAT4	LPCAT4	   254531.1	   254531.4	0.773021863	1.82646e-05
GOLGA8A	GOLGA8A	    23015.1	    23015.4	0.773021863	1.82646e-05
GOLGA8B	GOLGA8B	   440270.1	   440270.4	0.773021863	1.82646e-05
GJD2	GJD2	    57369.1	    57369.4	0.773021863	1.82646e-05
ACTC1	ACTC1	       70.1	       70.4	0.773021863	1.82646e-05
AQR	AQR	     9716.1	     9716.4	0.773021863	1.82646e-05
ZNF770	ZNF770	    54989.1	    54989.4	0.773021863	1.82646e-05
ANP32AP1	ANP32AP1	   723972.1	   723972.4	0.773021863	1.82646e-05
DPH6	DPH6	    89978.1	    89978.4	0.773021863	1.82646e-05
MIR3942	MIR3942	100500904.1	100500904.4	0.773021863	1.82646e-05
C15orf53	C15orf53	   400359.1	   400359.4	0.773021863	1.82646e-05
C15orf54	C15orf54	   400360.1	   400360.4	0.773021863	1.82646e-05
THBS1	THBS1	     7057.1	     7057.4	0.773021863	1.82646e-05
FSIP1	FSIP1	   161835.1	   161835.4	0.773021863	1.82646e-05
GPR176	GPR176	    11245.1	    11245.4	0.773021863	1.82646e-05
EIF2AK4	EIF2AK4	   440275.1	   440275.4	0.773021863	1.82646e-05
SRP14	SRP14	     6727.1	     6727.4	0.773021863	1.82646e-05
BUB1B	BUB1B	      701.1	      701.4	0.773021863	1.82646e-05
PAK6	PAK6	    56924.1	    56924.4	0.773021863	1.82646e-05
C15orf56	C15orf56	   644809.1	   644809.4	0.773021863	1.82646e-05
PLCB2	PLCB2	     5330.1	     5330.4	0.773021863	1.82646e-05
ANKRD63	ANKRD63	100131244.1	100131244.4	0.773021863	1.82646e-05
PHGR1	PHGR1	   644844.1	   644844.4	0.773021863	1.82646e-05
DISP2	DISP2	    85455.1	    85455.4	0.773021863	1.82646e-05
KNSTRN	KNSTRN	    90417.1	    90417.4	0.773021863	1.82646e-05
IVD	IVD	     3712.1	     3712.4	0.773021863	1.82646e-05
BAHD1	BAHD1	    22893.1	    22893.4	0.773021863	1.82646e-05
CHST14	CHST14	   113189.1	   113189.4	0.773021863	1.82646e-05
LAMA1	LAMA1	   284217.1	   284217.4	0.773021863	1.82646e-05
LRRC30	LRRC30	   339291.1	   339291.4	0.773021863	1.82646e-05
CEP192	CEP192	    55125.1	    55125.4	0.773021863	1.82646e-05
LDLRAD4	LDLRAD4	      753.1	      753.4	0.773021863	1.82646e-05
SMAP1	SMAP1	    60682.1	    60682.4	0.773410717	1.82646e-05
SFPQ	SFPQ	     6421.1	     6421.4	0.776248035	1.82646e-05
BMP8A	BMP8A	   353500.1	   353500.4	0.776248035	1.82646e-05
CAP1	CAP1	    10487.1	    10487.4	0.776248035	1.82646e-05
PPT1	PPT1	     5538.1	     5538.4	0.776248035	1.82646e-05
ZMPSTE24	ZMPSTE24	    10269.1	    10269.4	0.776248035	1.82646e-05
COL9A2	COL9A2	     1298.1	     1298.4	0.776248035	1.82646e-05
SMAP2	SMAP2	    64744.1	    64744.4	0.776248035	1.82646e-05
KANK4	KANK4	   163782.1	   163782.4	0.776248035	1.82646e-05
USP1	USP1	     7398.1	     7398.4	0.776248035	1.82646e-05
DOCK7	DOCK7	    85440.1	    85440.4	0.776248035	1.82646e-05
ANGPTL3	ANGPTL3	    27329.1	    27329.4	0.776248035	1.82646e-05
ATG4C	ATG4C	    84938.1	    84938.4	0.776248035	1.82646e-05
FOXD3	FOXD3	    27022.1	    27022.4	0.776248035	1.82646e-05
ALG6	ALG6	    29929.1	    29929.4	0.776248035	1.82646e-05
ITGB3BP	ITGB3BP	    23421.1	    23421.4	0.776248035	1.82646e-05
EFCAB7	EFCAB7	    84455.1	    84455.4	0.776248035	1.82646e-05
DLEU2L	DLEU2L	    79469.1	    79469.4	0.776248035	1.82646e-05
PGM1	PGM1	     5236.1	     5236.4	0.776248035	1.82646e-05
ROR1	ROR1	     4919.1	     4919.4	0.776248035	1.82646e-05
UBE2U	UBE2U	   148581.1	   148581.4	0.776248035	1.82646e-05
CACHD1	CACHD1	    57685.1	    57685.4	0.776248035	1.82646e-05
RAVER2	RAVER2	    55225.1	    55225.4	0.776248035	1.82646e-05
JAK1	JAK1	     3716.1	     3716.4	0.776248035	1.82646e-05
MIR3671	MIR3671	100500854.1	100500854.4	0.776248035	1.82646e-05
SGIP1	SGIP1	    84251.1	    84251.4	0.776248035	1.82646e-05
KLHL30	KLHL30	   377007.1	   377007.4	0.776248035	1.82646e-05
ILKAP	ILKAP	    80895.1	    80895.4	0.776248035	1.82646e-05
HES6	HES6	    55502.1	    55502.4	0.776248035	1.82646e-05
PER2	PER2	     8864.1	     8864.4	0.776248035	1.82646e-05
TRAF3IP1	TRAF3IP1	    26146.1	    26146.4	0.776248035	1.82646e-05
ASB1	ASB1	    51665.1	    51665.4	0.776248035	1.82646e-05
SHCBP1	SHCBP1	    79801.1	    79801.4	0.776248035	1.82646e-05
GTSE1	GTSE1	    51512.1	    51512.4	0.776248035	1.82646e-05
TRMU	TRMU	    55687.1	    55687.4	0.776248035	1.82646e-05
CELSR1	CELSR1	     9620.1	     9620.4	0.776248035	1.82646e-05
CITED4	CITED4	   163732.1	   163732.4	0.785341368	1.82646e-05
FOXO6	FOXO6	100132074.1	100132074.4	0.785341368	1.82646e-05
EDN2	EDN2	     1907.1	     1907.4	0.785341368	1.82646e-05
HIVEP3	HIVEP3	    59269.1	    59269.4	0.785341368	1.82646e-05
ACVR2A	ACVR2A	       92.1	       92.4	0.785341368	1.82646e-05
ORC4	ORC4	     5000.1	     5000.4	0.785341368	1.82646e-05
MBD5	MBD5	    55777.1	    55777.4	0.785341368	1.82646e-05
KDR	KDR	     3791.1	     3791.4	0.785341368	1.82646e-05
SRD5A3	SRD5A3	    79644.1	    79644.4	0.785341368	1.82646e-05
TMEM165	TMEM165	    55858.1	    55858.4	0.785341368	1.82646e-05
CLOCK	CLOCK	     9575.1	     9575.4	0.785341368	1.82646e-05
PDCL2	PDCL2	   132954.1	   132954.4	0.785341368	1.82646e-05
NMU	NMU	    10874.1	    10874.4	0.785341368	1.82646e-05
EXOC1	EXOC1	    55763.1	    55763.4	0.785341368	1.82646e-05
CEP135	CEP135	     9662.1	     9662.4	0.785341368	1.82646e-05
KIAA1211	KIAA1211	    57482.1	    57482.4	0.785341368	1.82646e-05
AASDH	AASDH	   132949.1	   132949.4	0.785341368	1.82646e-05
PPAT	PPAT	     5471.1	     5471.4	0.785341368	1.82646e-05
PAICS	PAICS	    10606.1	    10606.4	0.785341368	1.82646e-05
SRP72	SRP72	     6731.1	     6731.4	0.785341368	1.82646e-05
ARL9	ARL9	   132946.1	   132946.4	0.785341368	1.82646e-05
THEGL	THEGL	100506564.1	100506564.4	0.785341368	1.82646e-05
HOPX	HOPX	    84525.1	    84525.4	0.785341368	1.82646e-05
SPINK2	SPINK2	     6691.1	     6691.4	0.785341368	1.82646e-05
REST	REST	     5978.1	     5978.4	0.785341368	1.82646e-05
NOA1	NOA1	    84273.1	    84273.4	0.785341368	1.82646e-05
POLR2B	POLR2B	     5431.1	     5431.4	0.785341368	1.82646e-05
DLG2	DLG2	     1740.1	     1740.4	0.785341368	1.82646e-05
ANKS1B	ANKS1B	    56899.1	    56899.4	0.785341368	1.82646e-05
FLT3	FLT3	     2322.1	     2322.4	0.785341368	1.82646e-05
PAN3	PAN3	   255967.1	   255967.4	0.785341368	1.82646e-05
NOVA1	NOVA1	     4857.1	     4857.4	0.785341368	1.82646e-05
NLRC3	NLRC3	   197358.1	   197358.4	0.785341368	1.82646e-05
SLX4	SLX4	    84464.1	    84464.4	0.785341368	1.82646e-05
DNASE1	DNASE1	     1773.1	     1773.4	0.785341368	1.82646e-05
TRAP1	TRAP1	    10131.1	    10131.4	0.785341368	1.82646e-05
CREBBP	CREBBP	     1387.1	     1387.4	0.785341368	1.82646e-05
PPM1F	PPM1F	     9647.1	     9647.4	0.785341368	1.82646e-05
BCR	BCR	      613.1	      613.4	0.785341368	1.82646e-05
CES5AP1	CES5AP1	   649264.1	   649264.4	0.785341368	1.82646e-05
GGTLC2	GGTLC2	    91227.1	    91227.4	0.785341368	1.82646e-05
GNAZ	GNAZ	     2781.1	     2781.4	0.785341368	1.82646e-05
IGLC2	IGLC2	     3538.1	     3538.4	0.785341368	1.82646e-05
IGLC3	IGLC3	     3539.1	     3539.4	0.785341368	1.82646e-05
IGLC7	IGLC7	    28834.1	    28834.4	0.785341368	1.82646e-05
IGLJ1	IGLJ1	    28833.1	    28833.4	0.785341368	1.82646e-05
IGLJ2	IGLJ2	    28832.1	    28832.4	0.785341368	1.82646e-05
IGLJ3	IGLJ3	    28831.1	    28831.4	0.785341368	1.82646e-05
IGLJ6	IGLJ6	    28828.1	    28828.4	0.785341368	1.82646e-05
IGLL5	IGLL5	100423062.1	100423062.4	0.785341368	1.82646e-05
POM121L1P	POM121L1P	    25812.1	    25812.4	0.785341368	1.82646e-05
PRAME	PRAME	    23532.1	    23532.4	0.785341368	1.82646e-05
RAB36	RAB36	     9609.1	     9609.4	0.785341368	1.82646e-05
TOP3B	TOP3B	     8940.1	     8940.4	0.785341368	1.82646e-05
VPREB1	VPREB1	     7441.1	     7441.4	0.785341368	1.82646e-05
ZDHHC8P1	ZDHHC8P1	   150244.1	   150244.4	0.785341368	1.82646e-05
ZNF280A	ZNF280A	   129025.1	   129025.4	0.785341368	1.82646e-05
ZNF280B	ZNF280B	   140883.1	   140883.4	0.785341368	1.82646e-05
GUSBP11	GUSBP11	    91316.1	    91316.4	0.785341368	1.82646e-05
IGLL1	IGLL1	     3543.1	     3543.4	0.785341368	1.82646e-05
RGL4	RGL4	   266747.1	   266747.4	0.785341368	1.82646e-05
VPREB3	VPREB3	    29802.1	    29802.4	0.785341368	1.82646e-05
ZNF70	ZNF70	     7621.1	     7621.4	0.785341368	1.82646e-05
C22orf15	C22orf15	   150248.1	   150248.4	0.785341368	1.82646e-05
CHCHD10	CHCHD10	   400916.1	   400916.4	0.785341368	1.82646e-05
MMP11	MMP11	     4320.1	     4320.4	0.785341368	1.82646e-05
SMARCB1	SMARCB1	     6598.1	     6598.4	0.785341368	1.82646e-05
DERL3	DERL3	    91319.1	    91319.4	0.785341368	1.82646e-05
SLC2A11	SLC2A11	    66035.1	    66035.4	0.785341368	1.82646e-05
MIF	MIF	     4282.1	     4282.4	0.785341368	1.82646e-05
DDTL	DDTL	100037417.1	100037417.4	0.785341368	1.82646e-05
DDT	DDT	     1652.1	     1652.4	0.785341368	1.82646e-05
GSTT2B	GSTT2B	   653689.1	   653689.4	0.785341368	1.82646e-05
GSTT2	GSTT2	     2953.1	     2953.4	0.785341368	1.82646e-05
HERC2	HERC2	     8924.1	     8924.4	0.789635912	1.82646e-05
APBA2	APBA2	      321.1	      321.4	0.789635912	1.82646e-05
CHRFAM7A	CHRFAM7A	    89832.1	    89832.4	0.789635912	1.82646e-05
FAM189A1	FAM189A1	    23359.1	    23359.4	0.789635912	1.82646e-05
GOLGA8F	GOLGA8F	100132565.1	100132565.4	0.789635912	1.82646e-05
GOLGA8G	GOLGA8G	   283768.1	   283768.4	0.789635912	1.82646e-05
GOLGA8H	GOLGA8H	   728498.1	   728498.4	0.789635912	1.82646e-05
GOLGA8J	GOLGA8J	   653073.1	   653073.4	0.789635912	1.82646e-05
GOLGA8M	GOLGA8M	   653720.1	   653720.4	0.789635912	1.82646e-05
GOLGA8Q	GOLGA8Q	   727909.1	   727909.4	0.789635912	1.82646e-05
GOLGA8R	GOLGA8R	101059918.1	101059918.4	0.789635912	1.82646e-05
GOLGA8T	GOLGA8T	   653075.1	   653075.4	0.789635912	1.82646e-05
HERC2P9	HERC2P9	   440248.1	   440248.4	0.789635912	1.82646e-05
TJP1	TJP1	     7082.1	     7082.4	0.789635912	1.82646e-05
ULK4P2	ULK4P2	100288380.1	100288380.4	0.789635912	1.82646e-05
ULK4P3	ULK4P3	    89837.1	    89837.4	0.789635912	1.82646e-05
WHAMMP2	WHAMMP2	   440253.1	   440253.4	0.789635912	1.82646e-05
FAN1	FAN1	    22909.1	    22909.4	0.789635912	1.82646e-05
MTMR10	MTMR10	    54893.1	    54893.4	0.789635912	1.82646e-05
TRPM1	TRPM1	     4308.1	     4308.4	0.789635912	1.82646e-05
MIR211	MIR211	   406993.1	   406993.4	0.789635912	1.82646e-05
KLF13	KLF13	    51621.1	    51621.4	0.789635912	1.82646e-05
OTUD7A	OTUD7A	   161725.1	   161725.4	0.789635912	1.82646e-05
ARHGAP11A	ARHGAP11A	     9824.1	     9824.4	0.789635912	1.82646e-05
CHRNA7	CHRNA7	     1139.1	     1139.4	0.789635912	1.82646e-05
GOLGA8K	GOLGA8K	   653125.1	   653125.4	0.789635912	1.82646e-05
GOLGA8N	GOLGA8N	   643699.1	   643699.4	0.789635912	1.82646e-05
GOLGA8O	GOLGA8O	   728047.1	   728047.4	0.789635912	1.82646e-05
ULK4P1	ULK4P1	    89838.1	    89838.4	0.789635912	1.82646e-05
SCG5	SCG5	     6447.1	     6447.4	0.789635912	1.82646e-05
GREM1	GREM1	    26585.1	    26585.4	0.789635912	1.82646e-05
FMN1	FMN1	   342184.1	   342184.4	0.789635912	1.82646e-05
TMCO5B	TMCO5B	100652857.1	100652857.4	0.789635912	1.82646e-05
RYR3	RYR3	     6263.1	     6263.4	0.789635912	1.82646e-05
LINC00667	LINC00667	   339290.1	   339290.4	0.789635912	1.82646e-05
LINC00526	LINC00526	   147525.1	   147525.4	0.789635912	1.82646e-05
ZBTB14	ZBTB14	     7541.1	     7541.4	0.789635912	1.82646e-05
EPB41L3	EPB41L3	    23136.1	    23136.4	0.789635912	1.82646e-05
TMEM200C	TMEM200C	   645369.1	   645369.4	0.789635912	1.82646e-05
L3MBTL4	L3MBTL4	    91133.1	    91133.4	0.789635912	1.82646e-05
RPL6P27	RPL6P27	   645387.1	   645387.4	0.789635912	1.82646e-05
ARHGAP28	ARHGAP28	    79822.1	    79822.4	0.789635912	1.82646e-05
LINC00668	LINC00668	   400643.1	   400643.4	0.789635912	1.82646e-05
PTPRM	PTPRM	     5797.1	     5797.4	0.789635912	1.82646e-05
RAB12	RAB12	   201475.1	   201475.4	0.789635912	1.82646e-05
NDUFV2	NDUFV2	     4729.1	     4729.4	0.789635912	1.82646e-05
ANKRD12	ANKRD12	    23253.1	    23253.4	0.789635912	1.82646e-05
TWSG1	TWSG1	    57045.1	    57045.4	0.789635912	1.82646e-05
RALBP1	RALBP1	    10928.1	    10928.4	0.789635912	1.82646e-05
PPP4R1	PPP4R1	     9989.1	     9989.4	0.789635912	1.82646e-05
RAB31	RAB31	    11031.1	    11031.4	0.789635912	1.82646e-05
RNA5SP449	RNA5SP449	100873694.1	100873694.4	0.789635912	1.82646e-05
TXNDC2	TXNDC2	    84203.1	    84203.4	0.789635912	1.82646e-05
VAPA	VAPA	     9218.1	     9218.4	0.789635912	1.82646e-05
RNA5SP450	RNA5SP450	100873695.1	100873695.4	0.789635912	1.82646e-05
APCDD1	APCDD1	   147495.1	   147495.4	0.789635912	1.82646e-05
NAPG	NAPG	     8774.1	     8774.4	0.789635912	1.82646e-05
PIEZO2	PIEZO2	    63895.1	    63895.4	0.789635912	1.82646e-05
NPIPB1P	NPIPB1P	   729602.1	   729602.4	0.789635912	1.82646e-05
GNAL	GNAL	     2774.1	     2774.4	0.789635912	1.82646e-05
CHMP1B	CHMP1B	    57132.1	    57132.4	0.789635912	1.82646e-05
MPPE1	MPPE1	    65258.1	    65258.4	0.789635912	1.82646e-05
IMPA2	IMPA2	     3613.1	     3613.4	0.789635912	1.82646e-05
ANKRD62	ANKRD62	   342850.1	   342850.4	0.789635912	1.82646e-05
CIDEA	CIDEA	     1149.1	     1149.4	0.789635912	1.82646e-05
TUBB6	TUBB6	    84617.1	    84617.4	0.789635912	1.82646e-05
AFG3L2	AFG3L2	    10939.1	    10939.4	0.789635912	1.82646e-05
SPIRE1	SPIRE1	    56907.1	    56907.4	0.789635912	1.82646e-05
CEP76	CEP76	    79959.1	    79959.4	0.789635912	1.82646e-05
PSMG2	PSMG2	    56984.1	    56984.4	0.789635912	1.82646e-05
